Topic_Code,Topic_Categories,Question,Response
AASKK04,Boosting,What is AdaBoosing?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,What is Gradient Boosting?,https://en.wikipedia.org/wiki/Boost
AASKK04,Boosting,What is Extreme Gradient (XG) Boosting?,https://en.wikipedia.org/wiki/Boost
AASKK04,Bagging,What is Bagging?,https://en.wikipedia.org/wiki/Bagging
AASKK04,Bagging,What is Bagging Classifier algorithm?,https://en.wikipedia.org/wiki/Bagging
AASKK04,Bagging,What are the demerits of Bagging?,https://en.wikipedia.org/wiki/Bagging
AASKK04,Random Forest,More information on Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,Can you provide me more details on Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,I need more details on Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,Where can I find more information on Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Random Forest,Can I get more info on Random Forest?,https://en.wikipedia.org/wiki/Random_forest
AASKK04,Decision Tree,Unable to understand Decision Tree,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,I need more details to understand Decision Tree?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,Can I get more info on Decision Tree?,https://en.wikipedia.org/wiki/Decision_tree
AASKK04,Decision Tree,I still have more questions on Decision Tree?,https://en.wikipedia.org/wiki/Decision_tree
AASKK05,Unsupervised Learnings Basic,basics of unsupervised learning,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,learn  unsupervised leering,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,What is the principle of Unsupervised learnings?,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,what is unsupervised learnings ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,What is use of unsupervised learning techniques ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,how unsupervised learning is useful ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,use of unsupervised learnings ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,ways of doing unsupervised learning ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Unsupervised Learnings Basic,principal of unsupervised learnings ,https://en.wikipedia.org/wiki/Unsupervised_learning
AASKK05,Types of Unsupervised Learnings ,how we can do unsupervised leanings ,"https://www.guru99.com/unsupervised-machine-learning.html#:~:text=Unsupervised%20machine%20learning%20helps%20you,3)%20Overlapping%204)%20Probabilistic."
AASKK05,Types of Unsupervised Learnings ,types of unsupervised learnings ,"https://www.guru99.com/unsupervised-machine-learning.html#:~:text=Unsupervised%20machine%20learning%20helps%20you,3)%20Overlapping%204)%20Probabilistic."
AASKK05,Types of Unsupervised Learnings ,different ways of doing unsupervised learnings ,"https://www.guru99.com/unsupervised-machine-learning.html#:~:text=Unsupervised%20machine%20learning%20helps%20you,3)%20Overlapping%204)%20Probabilistic."
AASKK05,Types of Unsupervised Learnings ,how to do unsupervised learnings,"https://www.guru99.com/unsupervised-machine-learning.html#:~:text=Unsupervised%20machine%20learning%20helps%20you,3)%20Overlapping%204)%20Probabilistic."
AASKK05,Types of Unsupervised Learnings ,how to perform unsupervised learning,"https://www.guru99.com/unsupervised-machine-learning.html#:~:text=Unsupervised%20machine%20learning%20helps%20you,3)%20Overlapping%204)%20Probabilistic."
AASKK05,Clustering Techniques basic,what is clustering techniques ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,ways to do handle clustering ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,how clustering can be handled ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,use of clustering techniques,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,fields where clustering is used ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,impact of clustering ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,effect of clustering,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,how are cluster graphical representation ,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Clustering Techniques basic,how to cluster in data looks like,https://en.wikipedia.org/wiki/Cluster_analysis
AASKK05,Types of Clustering techniques,types of clustering ,https://www.datanovia.com/en/blog/types-of-clustering-methods-overview-and-quick-start-r-code/
AASKK05,Types of Clustering techniques,ways of doing clustering,https://www.datanovia.com/en/blog/types-of-clustering-methods-overview-and-quick-start-r-code/
AASKK05,Types of Clustering techniques,different types of clustering techniques,https://www.datanovia.com/en/blog/types-of-clustering-methods-overview-and-quick-start-r-code/
AASKK05,Non Hierarchical Clustering,non hierarchical clustering ,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,ways to do nonhierarchical clustering ,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,how to do nonhierarchical clustering,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,what is nonhierarchical clustering,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,nonhierarchical clustering ,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,ways to do non hierarchical clustering ,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,how to do non hierarchical clustering,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,what is non hierarchical clustering,https://en.wikipedia.org/wiki/Hierarchical_clustering
AASKK05,Non Hierarchical Clustering,hierarchical clustering ,https://mb3is.megx.net/gustame/dissimilarity-based-methods/cluster-analysis/non-hierarchical-cluster-analysis
AASKK05,Types of Hierarchical Clustering,ways to do hierarchical clustering ,https://mb3is.megx.net/gustame/dissimilarity-based-methods/cluster-analysis/non-hierarchical-cluster-analysis
AASKK05,Types of Hierarchical Clustering,what is hierarchical clustering,https://mb3is.megx.net/gustame/dissimilarity-based-methods/cluster-analysis/non-hierarchical-cluster-analysis
AASKK05,K- Mean,what is kmean clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to perform kmean unsupervised method,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to perform kmean unsupervised techniques,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,use of kmean clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,kmeans clustering use,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,effect of kmeans clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,impact of kmean clustering on data set ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,what is k mean clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to perform k mean unsupervised method,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to perform k mean unsupervised techniques,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,use of k mean clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,k means clustering use,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,effect of k means clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,impact of k mean clustering on data set ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,algorithm used in kmeans,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,algorithm used in k means,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,formula used in kmeans,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,formula used in k means,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to find centroid of cluster in k mean clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,do we standardize data in k means clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,what is Lloyd's algorithm ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,what is k in kmeans clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,what is output of k means clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to calculate with in cluster variance ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,how to calculate total cluster inertia ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,problem with k means clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,issue with k mean clustering,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,benefits of k mean clustering ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,what Is elbow plot,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,K- Mean,importance of elbow plot ,https://en.wikipedia.org/wiki/K-means_clustering
AASKK05,DB scan,what is Db scan clustering ,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,use of Db scan clustering,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,Db scans clustering use,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,effect of Db scans clustering,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,what is dBs can clustering ,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,how to perform DB scan unsupervised method,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,how to perform DB scan unsupervised techniques,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,use of dBs can clustering,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,DB scan clustering use,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,effect of DB scan clustering,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,impact of DB scan clustering on data set ,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,algorithm used in DB scan,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,algorithm used in Db scans,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,formula used in DB scan,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,DB scan,formula used in Db scans,https://en.wikipedia.org/wiki/DBSCAN
AASKK05,Agglomerative Clustering ,what is agglomerative clustering ,"http://mlwiki.org/index.php/Hierarchical_Clustering#:~:text=Agglomerative%20Clustering%3A%20This%20is%20a,one%20moves%20up%20the%20hierarchy."
AASKK05,Agglomerative Clustering ,how to do agglomerative clustering,"http://mlwiki.org/index.php/Hierarchical_Clustering#:~:text=Agglomerative%20Clustering%3A%20This%20is%20a,one%20moves%20up%20the%20hierarchy."
AASKK05,PCA,What PCA ,https://en.wikipedia.org/wiki/Principal_component_analysis
AASKK05,PCA,PCA technique ,https://en.wikipedia.org/wiki/Principal_component_analysis
AASKK05,PCA,How to do PCA,https://en.wikipedia.org/wiki/Principal_component_analysis
AASKK05,SVM,What is SVM,https://en.wikipedia.org/wiki/Support_vector_machine
AASKK05,SVM,How to do SVM,https://en.wikipedia.org/wiki/Support_vector_machine
AASKK06,CATEGORY1,What is classification in machine learning?,https://www.geeksforgeeks.org/getting-started-with-classification/
AASKK06,CATEGORY2,What are regression methods?,https://www.geeksforgeeks.org/ml-linear-regression/
AASKK06,CATEGORY3,What is Regression and Classification in Machine Learning?,https://www.geeksforgeeks.org/regression-classification-supervised-machine-learning/
AASKK06,CATEGORY4,What is classification algorithm?,https://en.wikipedia.org/wiki/Category:Classification_algorithms
AASKK06,CATEGORY5,what are all different regression algorithm names?,https://en.wikipedia.org/wiki/Regression_analysis
AASKK06,CATEGORY6,What are different types of classification methods?,"Generative models , Discriminative models, Decision trees, mutual_info_classif, LDA, QDA, SVM, Random Forest, Decision trees, Ensemble methods, Logsistic regression, Naive Bayes,KNeighborsClassifier, "
AASKK06,CATEGORY8,What are basic ensemble techniques?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY10,what are all different classification algorithm names?,"MaximumMarginClassiﬁer, Perceptron, Nueral network classifier, LinearDiscriminantAnalysis,QuadraticDiscriminantAnalysis,RandomForestClassifier, AdaBoostClassifier,LogisticRegression, SGDClassifier,GaussianNB,MultinomialNB,KNeighborsClassifier, MLPClassifier, DecisionTreeClassifier"
AASKK06,CATEGORY12,what are all different Sampling techniques?,"df.sample,train_test_split, KFold, StratifiedKFold"
AASKK06,CATEGORY13,what are all different Pipeline names?,"Pipeline, PMML pipeline, column transformed, Missing value imputer, Variance threshold"
AASKK06,CATEGORY14,what are all different scoring mechanisms?,"matthews_corrcoef, Pearson Correlation coeff, AUC, ROC-AUC, False positive, False Negetive, True positive, True Negetive, False positive rate, True positive rate, specificity, sensitivity"
AASKK06,CATEGORY15,what are all different Preprocessing techniques?,"StandardScaler, MinMaxScaler,OneHotEncoder, RobustScaler, OutputEncoding, Normalization, Frequency encoding, Mean Encoding, Median encoding."
AASKK06,CATEGORY16,what are all different dimensionality reduction methods?,"PCA, SVD, Randomized SVD, Truncated SVD, "
AASKK06,CATEGORY17,what are all different clustering methods?,"Kmeans clustering, DBSCAN, Aggloromative clustering, Heirarchial clustering, Top down clustering, Bottom up clustering, Dendograms,Dynamic Clustering, Static clustering"
AASKK06,CATEGORY18,what are all different linkage methods available in Clustering? ,"Complete Linkage, Silhouette analysis , Ward linkage,"
AASKK06,CATEGORY19,What are all different distance measures?,"Manhattan, Euclidean, Cosine,Jaccard distance,Edit distance,Mahalanobis distance,Elbow method,Entropy,Pruning,"
AASKK06,CATEGORY20,what are all different hyper parameter optimization methods?,"GridSearch, RandomizedSearch, HyperoptEstimator, CrossValidation Framework"
AASKK06,CATEGORY21,what are all applications of ensemble learning?,"Medicine, Financial decision-making, Fraud detection, Emotion recognition,Face recognition,Intrusion detection,Malware Detection,Distributed denial of service,"
AASKK06,CATEGORY22,what are all different statistical Risk minimization?,"MLE, MAP,Likelihood of a Gaussian, EIGENVECTORS,the Bias-Variance Decomposition,EmpiricalRisk, RidgeRegression,SubsetSelection,Lasso,"
AASKK06,Nurel Network,What is a Neural Network?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is a Multi-layer Perceptron(MLP)?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,Did not get neural networks?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,Unable to understand neural networks?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What is the Boltzmann Machine?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is the Role of Activation Functions in a Neural Network?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is the Cost Function?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is Deep Learning?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,"What Is Data Normalization, and Why Do We Need It?",https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is Gradient Descent?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Do You Understand by Backpropagation?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is the Difference Between a Feedforward Neural Network and Recurrent Neural Network?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Are the Applications of a Recurrent Neural Network (RNN)?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Are the SoftMax and ReLU Functions?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Are Hyperparameters?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,"What Is Overfitting and Underfitting, and How to Combat Them?",https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,"What Is the Difference Between Epoch, Batch, and Iteration in Deep Learning?",https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Nurel Network,What Is Bagging and Boosting?,https://en.wikipedia.org/wiki/Deep_learning
AASKK06,Decision Tree,What are decision trees in machine learning?,https://en.wikipedia.org/wiki/Decision_tree
AASKK06,Decision Tree,What are Decision tree elements?,https://en.wikipedia.org/wiki/Decision_tree
AASKK06,Decision Tree,What is query computational complexity?,https://en.wikipedia.org/wiki/Decision_tree_model
AASKK06,Decision Tree,What is query computational model?,https://en.wikipedia.org/wiki/Decision_tree_model
AASKK06,Decision Tree,What is Relationship between different models?,https://en.wikipedia.org/wiki/Decision_tree_model
AASKK06,CATEGORY6,What are all new methods available in classification?,"Generative models , Discriminative models, Decision trees, mutual_info_classif, LDA, QDA, SVM,"
AASKK06,CATEGORY6,Can you explain some of the newer advanced methods in classification?,"Generative models , Discriminative models, Decision trees, mutual_info_classif, LDA, QDA, SVM,"
AASKK06,CATEGORY6,More info on newer advanced methods in classification?,"Generative models , Discriminative models, Decision trees, mutual_info_classif, LDA, QDA, SVM,"
AASKK06,CATEGORY7,can you provide me more details on classification methods?," Random Forest, Decision trees, Ensemble methods, Logsistic regression, Naive Bayes,KNeighborsClassifier, "
AASKK06,CATEGORY7,more info on classification methods?," Random Forest, Decision trees, Ensemble methods, Logsistic regression, Naive Bayes,KNeighborsClassifier, "
AASKK06,CATEGORY7,Can you explain different classification methods?," Random Forest, Decision trees, Ensemble methods, Logsistic regression, Naive Bayes,KNeighborsClassifier, "
AASKK06,CATEGORY6,What are different types of advanced classification  methods?,"Generative models , Discriminative models, Decision trees, mutual_info_classif, LDA, QDA, SVM,"
AASKK06,CATEGORY8,What are all new methods available in regression?,"Mutual_info_regression,Ridge regression, Lasso Rigression,"
AASKK06,CATEGORY8,Can you explain some of the newer advanced methods in regression?,"Mutual_info_regression,Ridge regression, Lasso Rigression,"
AASKK06,CATEGORY8,More info on newer advanced methods in regression?,"Mutual_info_regression,Ridge regression, Lasso Rigression,"
AASKK06,CATEGORY8,Explain in words some of the advanced methods in regression?,"Mutual_info_regression,Ridge regression, Lasso Rigression,"
AASKK06,CATEGORY8,What are different types of advanced regression methods?,"Mutual_info_regression,Ridge regression, Lasso Rigression,"
AASKK06,CATEGORY9,What are different types of regression methods?,"Linear regression,  Polynomail regression, Decision trees regression,SVM Regression, Random Forest Regression, Decision trees regression, Ensemble methods,KNeighborsRegresspr "
AASKK06,CATEGORY9,Can you explain some of the newer methods in regression?,"Linear regression,  Polynomail regression, Decision trees regression,SVM Regression, Random Forest Regression, Decision trees regression, Ensemble methods,KNeighborsRegresspr "
AASKK06,CATEGORY9,More info on newer methods in regression?,"Linear regression,  Polynomail regression, Decision trees regression,SVM Regression, Random Forest Regression, Decision trees regression, Ensemble methods,KNeighborsRegresspr "
AASKK06,CATEGORY9,Explain in words some of the methods in regression?,"Linear regression,  Polynomail regression, Decision trees regression,SVM Regression, Random Forest Regression, Decision trees regression, Ensemble methods,KNeighborsRegresspr "
AASKK06,CATEGORY9,What are different types of  regression methods?,"Linear regression,  Polynomail regression, Decision trees regression,SVM Regression, Random Forest Regression, Decision trees regression, Ensemble methods,KNeighborsRegresspr "
AASKK06,CATEGORY10,what are all different Advanced Ensemble classification methods?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY10,What are different types of advanced ensemble methods?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY10,What are all new methods available in advanced ensemble classification?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY10,Can you explain some of the newer methods in advanced ensemble classification?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY10,More info on newer methods in advanced ensemble classification?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY10,Explain in words some of the methods in advanced ensemble classification?,"Stochastic Gradient descent, Light Gradient Descent, XGBOOST, CATBOOST,One Vs All, One vs Rest Classifier."
AASKK06,CATEGORY11,what are all different basic Ensemble classification methods?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY11,What are different types of basic ensemble methods?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY11,What are all new methods available in basic ensemble classification?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY11,Can you explain some of the newer methods in basic ensemble classification?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY11,More info on newer methods in basic ensemble classification?,"Max Voting, Hard voting, weighted voting, Soft voting, Averaging, weight averaging, Sample selection, Row selection, Feature selection, Feture union"
AASKK06,CATEGORY12,what are all different Ensemble classification methods?," Bagging, Boosting, RandomForest, Stacking Classifier, "
AASKK06,CATEGORY12,Define some of the ensemble classification methods?," Bagging, Boosting, RandomForest, Stacking Classifier, "
AASKK06,CATEGORY12,What are different types of  ensemble methods?," Bagging, Boosting, RandomForest, Stacking Classifier, "
AASKK06,CATEGORY12,What are all new methods available in  ensemble classification?," Bagging, Boosting, RandomForest, Stacking Classifier, "
AASKK06,CATEGORY12,Can you explain some of the newer methods in ensemble classification?," Bagging, Boosting, RandomForest, Stacking Classifier, "
AASKK06,CATEGORY6,Name a few classification model," Random Forest Classifier, Decision trees  Classifier, Ensemble methods  Classifier, Logsistic regression, Naive Bayes,KNeighborsClassifier, "
